日期,时间,成交价,成交量,总量,额,B1价,B1量,B2价,B2量,B3价,B3量,B4价,B4量,B5价,B5量,S1价,S1量,S2价,S2量,S3价,S3量,S4价,S4量,S5价,S5量,BS
2017-8-31,10:02:55,19.05,5,2063,9525,19.04,11,19.03,5,19.02,80,19.00,62,18.99,19,19.05,7,19.06,26,19.07,71,19.08,69,19.09,44,B
2017-8-31,10:03:08,19.05,7,2070,13335,19.04,11,19.03,5,19.02,80,19.00,62,18.99,19,19.06,26,19.07,71,19.08,69,19.09,44,19.10,107,B
2017-8-31,10:03:11,19.04,6,2076,11424,19.04,5,19.03,5,19.02,80,19.00,62,18.99,19,19.06,26,19.07,71,19.08,69,19.09,44,19.10,107,S
2017-8-31,10:03:22,19.06,1,2077,1906,19.04,5,19.03,5,19.02,80,19.00,62,18.99,19,19.06,25,19.07,71,19.08,69,19.09,44,19.10,107,B
2017-8-31,10:03:26,19.06,26,2103,49556,19.04,5,19.03,5,19.02,80,19.00,62,18.99,19,19.06,49,19.07,71,19.08,69,19.09,45,19.10,107,B
2017-8-31,10:03:34,19.04,5,2108,9520,19.03,5,19.02,80,19.00,62,18.99,19,18.98,16,19.06,49,19.07,71,19.08,49,19.09,45,19.10,107,S
2017-8-31,10:03:41,19.06,5,2113,9530,19.03,5,19.02,80,19.00,62,18.99,19,18.98,16,19.06,44,19.07,71,19.08,49,19.09,45,19.10,107,B
2017-8-31,10:03:51,19.06,20,2133,38120,19.03,5,19.02,80,19.00,62,18.99,19,18.98,16,19.06,24,19.07,71,19.08,49,19.09,45,19.10,107,B
2017-8-31,10:04:00,19.06,30,2163,57157,19.03,11,19.02,80,19.00,62,18.98,16,18.97,56,19.06,22,19.07,71,19.08,49,19.09,45,19.10,127,B
2017-8-31,10:04:20,19.06,6,2169,11436,19.03,61,19.02,80,19.00,62,18.98,16,18.97,56,19.06,15,19.07,71,19.08,49,19.09,45,19.10,127,B
2017-8-31,10:04:31,19.04,5,2174,9520,19.04,31,19.03,61,19.02,80,19.00,62,18.98,16,19.06,15,19.07,71,19.08,49,19.09,45,19.10,127,S
2017-8-31,10:04:43,19.06,6,2180,11436,19.04,31,19.03,61,19.02,80,19.00,62,18.98,16,19.06,9,19.07,71,19.08,49,19.09,45,19.10,127,B
2017-8-31,10:04:56,19.06,9,2189,17154,19.06,1,19.04,31,19.03,61,19.02,80,19.00,62,19.07,71,19.08,49,19.09,45,19.10,127,19.13,2,B
2017-8-31,10:05:02,19.06,1,2190,1906,19.04,31,19.03,61,19.02,80,19.00,62,18.98,16,19.06,1,19.07,71,19.08,49,19.09,45,19.10,127,S
2017-8-31,10:05:19,19.06,1,2191,1906,19.06,4,19.04,31,19.03,61,19.02,80,19.00,62,19.07,71,19.08,49,19.09,45,19.10,127,19.13,2,B
2017-8-31,10:05:40,19.07,6,2197,11442,19.06,4,19.04,31,19.03,61,19.02,80,19.00,62,19.07,65,19.08,49,19.09,45,19.10,127,19.13,2,B
2017-8-31,10:06:13,19.07,5,2202,9535,19.04,31,19.03,61,19.02,80,19.00,62,18.98,16,19.07,60,19.08,49,19.09,45,19.10,127,19.13,2,B
2017-8-31,10:06:38,19.07,2,2204,3814,19.04,31,19.03,61,19.02,80,19.00,62,18.98,16,19.07,58,19.08,49,19.09,45,19.10,127,19.13,2,B
2017-8-31,10:06:45,19.07,6,2210,11442,19.04,31,19.03,61,19.02,80,19.00,62,18.98,16,19.07,52,19.08,49,19.09,45,19.10,127,19.13,2,B
2017-8-31,10:06:54,19.07,30,2240,57210,19.04,31,19.03,61,19.02,80,19.00,62,18.98,16,19.07,22,19.08,49,19.09,45,19.10,127,19.13,2,B
2017-8-31,10:07:11,19.07,6,2246,11442,19.04,36,19.03,61,19.02,80,19.00,62,18.98,16,19.07,16,19.08,49,19.09,45,19.10,126,19.13,2,B
2017-8-31,10:07:39,19.07,5,2251,9535,19.06,16,19.05,2,19.04,36,19.03,61,19.02,85,19.07,11,19.08,46,19.09,45,19.10,126,19.13,2,B
2017-8-31,10:08:25,19.07,6,2257,11442,19.06,17,19.05,9,19.04,36,19.03,61,19.02,85,19.07,5,19.08,46,19.09,45,19.10,126,19.13,22,B
2017-8-31,10:08:43,19.07,5,2262,9535,19.06,17,19.05,9,19.04,36,19.03,61,19.02,85,19.08,46,19.09,45,19.10,126,19.13,22,19.14,25,B
2017-8-31,10:09:03,19.07,6,2268,11442,19.06,17,19.05,9,19.04,36,19.03,61,19.02,85,19.07,94,19.08,46,19.09,45,19.10,132,19.13,22,B
2017-8-31,10:09:16,19.07,6,2274,11442,19.06,17,19.05,9,19.04,36,19.03,61,19.02,85,19.07,92,19.08,46,19.09,45,19.10,132,19.13,22,B
2017-8-31,10:09:19,19.06,5,2279,9530,19.06,12,19.05,9,19.04,36,19.03,61,19.02,85,19.07,92,19.08,46,19.09,45,19.10,132,19.13,22,S
2017-8-31,10:09:23,19.06,12,2291,22872,19.05,9,19.04,36,19.03,61,19.02,86,19.00,62,19.06,18,19.07,92,19.08,46,19.09,45,19.10,132,S
2017-8-31,10:09:28,19.06,4,2295,7624,19.05,9,19.04,36,19.03,61,19.02,86,19.00,62,19.06,14,19.07,92,19.08,46,19.09,33,19.10,132,B
2017-8-31,10:09:44,19.06,6,2301,11436,19.05,9,19.04,36,19.03,61,19.02,86,19.00,62,19.06,8,19.07,92,19.08,56,19.09,33,19.10,132,B
2017-8-31,10:10:22,19.05,1,2302,1905,19.05,8,19.04,36,19.03,61,19.02,86,19.00,62,19.06,8,19.07,92,19.08,56,19.09,33,19.10,142,S
2017-8-31,10:10:31,19.06,14,2316,26674,19.04,36,19.03,61,19.02,86,19.00,62,18.98,16,19.06,4,19.07,92,19.08,56,19.09,33,19.10,142,B
2017-8-31,10:11:04,19.05,1,2317,1905,19.05,4,19.04,36,19.03,61,19.02,86,19.00,62,19.06,4,19.07,96,19.08,56,19.09,33,19.10,142,S
2017-8-31,10:11:15,19.06,4,2321,7624,19.06,1,19.05,4,19.04,36,19.03,61,19.02,86,19.07,96,19.08,56,19.09,33,19.10,142,19.12,7,B
2017-8-31,10:11:27,19.05,6,2327,11431,19.04,36,19.03,61,19.02,86,19.00,62,18.98,16,19.05,4,19.07,96,19.08,56,19.09,33,19.10,142,S
2017-8-31,10:11:41,19.05,4,2331,7620,19.05,2,19.04,36,19.03,61,19.02,86,19.00,62,19.06,5,19.07,96,19.08,56,19.09,33,19.10,142,B
2017-8-31,10:11:52,19.04,48,2379,91394,19.04,10,19.03,61,19.02,86,19.00,62,18.99,31,19.06,5,19.07,96,19.08,56,19.09,33,19.10,142,S
2017-8-31,10:11:56,19.07,7,2386,13344,19.04,10,19.03,61,19.02,86,19.00,62,18.99,31,19.07,94,19.08,56,19.09,33,19.10,142,19.12,7,B
2017-8-31,10:12:30,19.07,5,2391,9535,19.06,1,19.04,10,19.03,61,19.02,86,19.00,62,19.07,89,19.08,56,19.09,36,19.10,142,19.12,7,B
2017-8-31,10:12:54,19.07,6,2397,11442,19.04,10,19.03,61,19.02,86,19.00,62,18.99,31,19.07,83,19.08,56,19.09,36,19.10,142,19.12,7,B
2017-8-31,10:13:12,19.06,6,2403,11436,19.04,60,19.03,61,19.02,86,19.00,62,18.99,31,19.06,10,19.07,83,19.08,56,19.09,36,19.10,142,B
2017-8-31,10:13:21,19.06,5,2408,9530,19.04,80,19.03,61,19.02,86,19.00,62,18.99,31,19.06,5,19.07,83,19.08,56,19.09,36,19.10,142,B
2017-8-31,10:13:41,19.06,17,2425,32402,19.05,3,19.04,80,19.03,61,19.02,86,19.00,62,19.06,3,19.07,83,19.08,51,19.09,36,19.10,142,B
2017-8-31,10:13:52,19.06,1,2426,1906,19.05,23,19.04,80,19.03,61,19.02,86,19.00,62,19.06,32,19.07,83,19.08,51,19.09,41,19.10,142,B
2017-8-31,10:14:15,19.06,16,2442,30496,19.05,23,19.04,80,19.03,61,19.02,86,19.00,62,19.06,16,19.07,83,19.08,51,19.09,41,19.10,147,B
2017-8-31,10:14:25,19.06,5,2447,9530,19.05,23,19.04,80,19.03,61,19.02,86,19.00,62,19.06,16,19.07,83,19.08,51,19.09,41,19.10,147,B
2017-8-31,10:14:59,19.06,6,2453,11436,19.05,23,19.04,80,19.03,61,19.02,85,19.00,62,19.06,30,19.07,83,19.08,51,19.09,41,19.10,147,B
2017-8-31,10:15:06,19.06,1,2454,1906,19.05,23,19.04,80,19.03,61,19.02,85,19.00,62,19.06,36,19.07,83,19.08,51,19.09,31,19.10,147,B
2017-8-31,10:15:17,19.06,10,2464,19060,19.05,23,19.04,80,19.03,61,19.02,85,19.00,62,19.06,26,19.07,83,19.08,51,19.09,41,19.10,155,B
2017-8-31,10:15:25,19.05,19,2483,36200,19.05,9,19.04,80,19.03,61,19.02,85,19.00,62,19.06,31,19.07,83,19.08,51,19.09,41,19.10,155,S
2017-8-31,10:15:32,19.06,1,2484,1906,19.05,9,19.04,80,19.03,61,19.02,85,19.00,62,19.06,60,19.07,83,19.08,51,19.09,41,19.10,155,B
2017-8-31,10:15:51,19.05,2,2486,3810,19.05,7,19.04,80,19.03,61,19.02,85,19.00,62,19.06,63,19.07,83,19.08,51,19.09,41,19.10,155,S
2017-8-31,10:15:57,19.06,6,2492,11436,19.05,7,19.04,80,19.03,61,19.02,85,19.00,62,19.06,57,19.07,83,19.08,51,19.09,41,19.10,155,B
2017-8-31,10:16:14,19.06,57,2549,108642,19.06,3,19.05,7,19.04,80,19.03,61,19.02,85,19.07,83,19.08,51,19.09,41,19.10,155,19.12,7,B
2017-8-31,10:16:26,19.06,4,2553,7624,19.05,7,19.04,80,19.03,61,19.02,85,19.00,62,19.07,83,19.08,51,19.09,41,19.10,155,19.12,7,S
2017-8-31,10:17:52,19.05,1,2554,1905,19.05,36,19.04,80,19.03,61,19.02,85,19.00,62,19.06,35,19.07,83,19.08,51,19.09,57,19.10,157,S
2017-8-31,10:18:11,19.05,20,2574,38100,19.05,16,19.04,80,19.03,61,19.02,85,19.00,62,19.06,35,19.07,83,19.08,51,19.09,57,19.10,157,S
2017-8-31,10:18:34,19.05,7,2581,13335,19.05,9,19.04,100,19.03,61,19.02,85,19.00,78,19.06,35,19.07,83,19.08,51,19.09,57,19.10,157,S
2017-8-31,10:19:25,19.05,2,2583,3810,19.05,7,19.04,100,19.03,61,19.02,85,19.00,62,19.06,35,19.07,83,19.08,51,19.09,57,19.10,157,S
2017-8-31,10:19:31,19.05,2,2585,3810,19.05,5,19.04,100,19.03,61,19.02,85,19.00,62,19.06,36,19.07,83,19.08,51,19.09,57,19.10,157,S
2017-8-31,10:20:03,19.06,32,2617,60992,19.05,5,19.04,100,19.03,61,19.02,55,19.00,62,19.06,4,19.07,83,19.08,51,19.09,57,19.10,157,B
2017-8-31,10:20:20,19.05,1,2618,1905,19.05,4,19.04,100,19.03,61,19.02,55,19.00,62,19.06,4,19.07,83,19.08,51,19.09,57,19.10,156,S
2017-8-31,10:20:35,19.04,80,2698,152324,19.04,24,19.03,61,19.02,55,19.00,77,18.99,31,19.06,9,19.07,83,19.08,51,19.09,57,19.10,156,S
2017-8-31,10:20:53,19.04,1,2699,1904,19.04,23,19.03,51,19.02,55,19.00,77,18.99,31,19.06,9,19.07,83,19.08,58,19.09,57,19.10,162,S
2017-8-31,10:21:02,19.04,5,2704,9520,19.04,18,19.03,51,19.02,55,19.00,62,18.99,31,19.06,9,19.07,83,19.08,58,19.09,57,19.10,162,S
2017-8-31,10:21:22,19.04,7,2711,13328,19.04,11,19.03,101,19.02,55,19.00,62,18.99,31,19.06,9,19.07,83,19.08,58,19.09,57,19.10,162,S
2017-8-31,10:22:04,19.04,2,2713,3808,19.04,9,19.03,101,19.02,55,19.00,62,18.99,31,19.06,16,19.07,83,19.08,58,19.09,57,19.10,164,S
2017-8-31,10:22:24,19.04,5,2718,9520,19.04,4,19.03,101,19.02,55,19.00,62,18.99,31,19.06,16,19.07,83,19.08,58,19.09,57,19.10,158,S
2017-8-31,10:22:56,19.04,4,2722,7616,19.03,101,19.02,55,19.00,62,18.99,31,18.98,26,19.04,1,19.06,16,19.07,83,19.08,58,19.09,57,S
2017-8-31,10:23:07,19.03,20,2742,38060,19.03,81,19.02,55,19.00,62,18.99,31,18.98,26,19.04,1,19.06,16,19.07,79,19.08,58,19.09,57,S
2017-8-31,10:24:09,19.03,20,2762,38060,19.03,61,19.02,55,19.00,62,18.99,31,18.98,26,19.04,1,19.06,22,19.07,79,19.08,58,19.09,57,S
2017-8-31,10:24:14,19.03,8,2770,15224,19.03,53,19.02,55,19.00,112,18.99,31,18.98,26,19.04,1,19.06,22,19.07,79,19.08,58,19.09,57,S
2017-8-31,10:24:29,19.03,10,2780,19030,19.03,43,19.02,55,19.00,112,18.99,31,18.98,26,19.04,1,19.06,22,19.07,79,19.08,58,19.09,57,S
2017-8-31,10:24:45,19.03,20,2800,38060,19.03,23,19.02,55,19.00,112,18.99,31,18.98,26,19.04,1,19.06,22,19.07,79,19.08,51,19.09,57,S
2017-8-31,10:25:30,19.00,190,2990,361179,18.99,31,18.98,26,18.97,56,18.96,18,18.95,10,19.00,40,19.06,27,19.07,79,19.08,51,19.09,57,S
2017-8-31,10:25:33,19.00,40,3030,76000,19.00,10,18.99,31,18.98,26,18.97,56,18.96,18,19.06,27,19.07,79,19.08,51,19.09,57,19.10,158,B
2017-8-31,10:26:32,19.04,3,3033,5712,19.04,2,19.00,70,18.99,31,18.98,26,18.97,56,19.05,15,19.06,27,19.07,79,19.08,51,19.09,57,S
2017-8-31,10:27:05,19.05,10,3043,19050,19.04,2,19.03,2,19.00,127,18.99,31,18.98,26,19.05,10,19.06,27,19.07,79,19.08,51,19.09,57,B
2017-8-31,10:27:09,19.05,10,3053,19050,19.05,5,19.04,2,19.03,2,19.00,127,18.99,31,19.06,27,19.07,79,19.08,51,19.09,57,19.10,158,B
2017-8-31,10:27:31,19.05,5,3058,9525,19.04,2,19.03,2,19.00,70,18.99,31,18.98,26,19.06,27,19.07,79,19.08,51,19.09,57,19.10,158,S
2017-8-31,10:27:53,19.06,10,3068,19060,19.04,2,19.03,2,19.00,70,18.99,31,18.98,26,19.06,17,19.07,79,19.08,51,19.09,57,19.10,158,B
2017-8-31,10:28:21,19.04,2,3070,3808,19.03,22,19.00,70,18.99,31,18.98,26,18.97,56,19.05,14,19.06,22,19.07,79,19.08,52,19.09,57,S
2017-8-31,10:29:07,19.03,1,3071,1903,19.03,71,19.00,70,18.99,31,18.98,26,18.97,56,19.05,18,19.06,76,19.07,79,19.08,52,19.09,57,S
2017-8-31,10:29:13,19.05,18,3089,34290,19.05,39,19.03,71,19.00,70,18.99,31,18.98,26,19.06,76,19.07,79,19.08,52,19.09,57,19.10,124,B
2017-8-31,10:29:32,19.05,5,3094,9525,19.05,39,19.03,71,19.00,70,18.99,31,18.98,26,19.06,76,19.07,79,19.08,52,19.09,57,19.10,129,S
2017-8-31,10:29:47,19.05,36,3130,68580,19.05,3,19.03,71,19.00,70,18.99,31,18.98,26,19.06,83,19.07,79,19.08,52,19.09,57,19.10,129,S
2017-8-31,10:29:52,19.05,3,3133,5715,19.03,71,19.00,70,18.99,31,18.98,26,18.97,56,19.05,6,19.06,83,19.07,79,19.08,52,19.09,57,S
2017-8-31,10:31:11,19.03,50,3183,95150,19.03,21,19.02,50,19.00,70,18.99,31,18.98,26,19.05,18,19.06,76,19.07,79,19.08,52,19.09,157,S
2017-8-31,10:31:43,19.03,3,3186,5709,19.03,18,19.02,70,19.00,70,18.99,31,18.98,26,19.05,21,19.06,46,19.07,79,19.08,52,19.09,157,S
2017-8-31,10:31:58,19.03,1,3187,1903,19.03,17,19.02,70,19.00,70,18.99,31,18.98,26,19.05,61,19.06,46,19.07,79,19.08,52,19.09,157,S
2017-8-31,10:32:52,19.03,2,3189,3806,19.03,15,19.02,70,19.00,70,18.98,26,18.97,56,19.05,72,19.06,48,19.07,79,19.08,52,19.09,157,S
2017-8-31,10:33:04,19.03,15,3204,28545,19.02,70,19.01,5,19.00,70,18.98,26,18.97,56,19.05,72,19.06,48,19.07,79,19.08,52,19.09,157,S
2017-8-31,10:33:49,19.03,3,3207,5709,19.03,2,19.02,70,19.01,5,19.00,70,18.98,26,19.05,49,19.06,48,19.07,79,19.08,52,19.09,157,B
2017-8-31,10:34:54,19.05,20,3227,38100,19.03,2,19.02,70,19.01,5,19.00,70,18.98,26,19.05,62,19.06,48,19.07,79,19.08,52,19.09,157,B
2017-8-31,10:35:20,19.05,40,3267,76200,19.03,17,19.02,70,19.01,5,19.00,70,18.98,26,19.05,22,19.06,48,19.07,79,19.08,52,19.09,157,B
2017-8-31,10:36:07,19.05,2,3269,3810,19.03,27,19.02,70,19.01,10,19.00,70,18.98,26,19.05,33,19.06,48,19.07,79,19.08,62,19.09,157,B
2017-8-31,10:36:21,19.03,1,3270,1903,19.03,26,19.02,70,19.01,10,19.00,70,18.98,26,19.05,33,19.06,48,19.07,79,19.08,62,19.09,157,S
2017-8-31,10:36:41,19.03,20,3290,38060,19.03,6,19.02,70,19.01,10,19.00,70,18.98,26,19.05,49,19.06,48,19.07,79,19.08,62,19.09,157,S
2017-8-31,10:36:47,19.03,6,3296,11418,19.02,70,19.01,10,19.00,70,18.98,26,18.97,56,19.03,34,19.05,49,19.06,57,19.07,79,19.08,62,S
2017-8-31,10:37:20,19.02,9,3305,17118,19.02,61,19.01,60,19.00,70,18.98,26,18.97,56,19.03,35,19.05,51,19.06,57,19.07,79,19.08,62,S
2017-8-31,10:37:25,19.03,5,3310,9515,19.03,5,19.02,61,19.01,60,19.00,70,18.98,26,19.05,51,19.06,57,19.07,79,19.08,62,19.09,157,B
2017-8-31,10:37:55,19.03,20,3330,38060,19.03,5,19.02,61,19.01,60,19.00,70,18.98,26,19.05,51,19.06,57,19.07,79,19.08,62,19.09,157,S
2017-8-31,10:38:22,19.03,3,3333,5709,19.03,2,19.02,61,19.01,60,19.00,70,18.98,26,19.05,39,19.06,57,19.07,79,19.08,67,19.09,157,S
2017-8-31,10:38:37,19.03,22,3355,41866,19.02,61,19.01,60,19.00,70,18.98,26,18.97,56,19.03,8,19.04,30,19.05,41,19.06,57,19.07,79,S
2017-8-31,10:39:11,19.02,50,3405,95100,19.02,11,19.01,60,19.00,70,18.98,26,18.97,56,19.03,22,19.04,30,19.05,41,19.06,33,19.07,79,S
2017-8-31,10:39:49,19.03,2,3407,3806,19.02,11,19.01,60,19.00,70,18.98,26,18.97,56,19.03,20,19.04,30,19.05,61,19.06,33,19.07,79,B
2017-8-31,10:40:22,19.03,21,3428,39963,19.03,9,19.02,11,19.01,60,19.00,70,18.98,26,19.04,30,19.05,61,19.06,33,19.07,79,19.08,101,B
2017-8-31,10:40:50,19.03,9,3437,17127,19.02,11,19.01,60,19.00,70,18.98,26,18.97,56,19.03,1,19.04,30,19.05,61,19.06,33,19.07,79,S
2017-8-31,10:41:09,19.03,1,3438,1903,19.03,10,19.02,11,19.01,60,19.00,70,18.98,26,19.04,30,19.05,61,19.06,33,19.07,79,19.08,91,B
2017-8-31,10:41:17,19.03,5,3443,9515,19.03,5,19.02,11,19.01,60,19.00,70,18.98,26,19.04,30,19.05,61,19.06,33,19.07,79,19.08,91,S
2017-8-31,10:42:00,19.01,102,3545,193958,19.01,34,19.00,70,18.98,26,18.97,56,18.96,18,19.05,91,19.06,33,19.07,79,19.08,91,19.09,157,S
2017-8-31,10:42:22,19.00,100,3645,190037,19.00,55,18.98,26,18.97,56,18.96,18,18.95,10,19.05,89,19.06,34,19.07,79,19.08,91,19.09,157,S
2017-8-31,10:42:40,19.04,25,3670,47600,19.00,75,18.98,26,18.97,56,18.96,18,18.95,10,19.04,15,19.05,89,19.06,34,19.07,79,19.08,91,B
2017-8-31,10:43:57,19.00,100,3770,190000,19.00,25,18.98,76,18.97,56,18.96,18,18.95,11,19.04,30,19.05,94,19.06,34,19.07,79,19.08,91,S
2017-8-31,10:44:06,19.00,1,3771,1900,19.00,24,18.98,76,18.97,56,18.96,18,18.95,11,19.04,30,19.05,94,19.06,34,19.07,79,19.08,91,S
2017-8-31,10:45:21,19.00,10,3781,19000,19.00,36,18.98,76,18.97,56,18.96,18,18.95,11,19.03,5,19.04,80,19.05,94,19.06,34,19.07,79,S
2017-8-31,10:46:40,19.00,10,3791,19000,19.00,89,18.98,76,18.97,56,18.96,18,18.95,11,19.03,5,19.04,35,19.05,64,19.06,34,19.07,79,S
2017-8-31,10:46:45,19.00,2,3793,3800,19.00,87,18.98,76,18.97,56,18.96,18,18.95,11,19.03,5,19.04,35,19.05,64,19.06,34,19.07,79,S
2017-8-31,10:47:09,19.00,1,3794,1900,19.00,86,18.98,76,18.97,56,18.96,18,18.95,11,19.03,5,19.04,35,19.05,64,19.06,34,19.07,79,S
2017-8-31,10:47:35,19.00,5,3799,9500,19.00,81,18.98,76,18.97,56,18.96,18,18.95,11,19.04,20,19.05,64,19.06,34,19.07,79,19.08,91,S
2017-8-31,10:48:33,19.02,10,3809,19020,19.02,2,19.00,101,18.98,76,18.97,56,18.96,18,19.04,20,19.05,114,19.06,34,19.07,79,19.08,91,S
2017-8-31,10:49:16,19.02,2,3811,3804,19.00,101,18.98,76,18.97,56,18.96,18,18.95,11,19.03,2,19.04,20,19.05,114,19.06,34,19.07,79,S
2017-8-31,10:51:15,19.00,40,3851,76000,19.00,61,18.98,76,18.97,56,18.96,18,18.95,11,19.03,102,19.04,21,19.05,99,19.06,34,19.07,79,S
2017-8-31,10:51:29,19.00,53,3904,100700,19.00,8,18.98,76,18.97,56,18.96,18,18.95,11,19.03,102,19.04,21,19.05,99,19.06,34,19.07,79,S
2017-8-31,10:51:34,19.00,8,3912,15200,18.98,76,18.97,56,18.96,18,18.95,11,18.94,112,19.03,112,19.04,21,19.05,99,19.06,34,19.07,79,S
2017-8-31,10:52:09,18.98,3,3915,5694,18.98,73,18.97,56,18.96,18,18.95,11,18.94,112,19.00,100,19.02,54,19.03,12,19.04,21,19.05,99,S
2017-8-31,10:52:19,19.00,4,3919,7600,18.98,73,18.97,56,18.96,18,18.95,11,18.94,112,19.00,96,19.02,54,19.03,12,19.04,21,19.05,99,B
2017-8-31,10:52:24,18.98,50,3969,94900,18.98,23,18.97,56,18.96,18,18.95,11,18.94,112,19.00,96,19.02,54,19.03,12,19.04,21,19.05,99,S
2017-8-31,10:52:47,18.98,33,4002,62634,18.97,56,18.96,18,18.95,11,18.94,112,18.91,5,18.98,16,19.00,120,19.02,5,19.03,12,19.04,21,S
2017-8-31,10:53:04,18.97,11,4013,20867,18.97,45,18.96,18,18.95,11,18.94,112,18.91,5,18.98,16,19.00,120,19.02,5,19.03,12,19.04,21,S
2017-8-31,10:53:06,19.00,50,4063,94968,18.97,45,18.96,18,18.95,11,18.94,112,18.91,5,19.00,86,19.02,5,19.03,12,19.04,21,19.05,99,B
2017-8-31,10:53:50,18.99,5,4068,9495,18.97,45,18.96,68,18.95,11,18.94,112,18.91,5,18.99,18,19.00,86,19.02,5,19.03,12,19.04,21,B
2017-8-31,10:55:31,18.97,2,4070,3794,18.97,43,18.96,68,18.95,61,18.94,112,18.91,8,18.99,28,19.00,88,19.01,1,19.02,55,19.03,12,S
2017-8-31,10:56:20,18.98,8,4078,15184,18.98,5,18.97,43,18.96,68,18.95,61,18.94,112,18.99,28,19.00,88,19.01,1,19.02,55,19.03,12,S
2017-8-31,10:56:25,18.98,5,4083,9490,18.97,43,18.96,68,18.95,61,18.94,112,18.91,8,18.99,28,19.00,88,19.01,1,19.02,55,19.03,12,S
2017-8-31,10:58:36,18.97,5,4088,9485,18.97,48,18.96,68,18.95,61,18.94,112,18.91,8,18.99,28,19.00,111,19.01,1,19.02,50,19.03,12,S
2017-8-31,10:58:59,18.97,30,4118,56910,18.97,18,18.96,68,18.95,61,18.94,112,18.91,8,18.99,28,19.00,111,19.01,1,19.03,12,19.04,26,S
2017-8-31,10:59:17,18.97,10,4128,18970,18.97,8,18.96,68,18.95,61,18.94,112,18.91,8,18.99,78,19.00,111,19.01,1,19.03,12,19.04,26,S
2017-8-31,10:59:23,18.96,10,4138,18968,18.96,66,18.95,61,18.94,112,18.91,8,18.90,2,18.99,78,19.00,111,19.01,1,19.03,12,19.04,26,S
2017-8-31,10:59:50,18.96,15,4153,28440,18.96,51,18.95,61,18.94,112,18.91,8,18.90,4,18.97,13,18.99,28,19.00,111,19.01,1,19.03,12,S
2017-8-31,11:00:02,18.96,51,4204,96696,18.95,61,18.94,112,18.91,8,18.90,4,18.87,1,18.96,56,18.97,13,18.99,18,19.00,111,19.01,1,S
2017-8-31,11:00:07,18.96,1,4205,1896,18.95,61,18.94,112,18.91,8,18.90,4,18.87,1,18.96,55,18.97,13,18.99,18,19.00,111,19.01,1,B
2017-8-31,11:00:35,18.95,10,4215,18950,18.95,51,18.94,112,18.91,8,18.90,4,18.87,1,18.96,60,18.97,13,18.99,18,19.00,111,19.01,1,S
2017-8-31,11:00:59,18.95,10,4225,18950,18.95,41,18.94,112,18.91,8,18.90,4,18.87,1,18.96,45,18.97,13,18.99,18,19.00,111,19.01,1,S
2017-8-31,11:01:08,18.95,41,4266,77695,18.94,112,18.91,8,18.90,4,18.87,1,18.86,5,18.95,1,18.96,45,18.99,18,19.00,111,19.01,1,S
2017-8-31,11:01:11,18.95,1,4267,1895,18.94,112,18.91,8,18.90,4,18.87,1,18.86,5,18.96,45,18.99,18,19.00,111,19.01,1,19.03,12,B
2017-8-31,11:01:20,18.94,16,4283,30304,18.94,96,18.91,8,18.90,4,18.87,1,18.86,5,18.95,13,18.96,45,18.99,18,19.00,111,19.01,1,S
2017-8-31,11:01:25,18.94,66,4349,125004,18.94,30,18.91,8,18.90,4,18.87,1,18.86,5,18.95,13,18.96,45,18.99,18,19.00,111,19.01,1,S
2017-8-31,11:01:59,18.94,2,4351,3788,18.94,28,18.91,8,18.90,4,18.87,1,18.86,5,18.95,79,18.96,45,18.99,18,19.00,109,19.01,1,S
2017-8-31,11:02:06,18.95,24,4375,45480,18.94,28,18.91,8,18.90,19,18.87,1,18.86,5,18.95,55,18.96,45,18.99,18,19.00,109,19.01,1,B
2017-8-31,11:02:17,18.94,4,4379,7576,18.94,24,18.91,8,18.90,19,18.87,1,18.86,5,18.95,55,18.96,45,18.99,18,19.00,109,19.01,1,S
2017-8-31,11:02:41,18.94,4,4383,7576,18.94,20,18.91,8,18.90,71,18.87,1,18.86,5,18.95,55,18.96,45,18.99,18,19.00,109,19.01,1,S
2017-8-31,11:03:23,18.94,2,4385,3788,18.94,18,18.91,8,18.90,71,18.87,51,18.86,5,18.95,55,18.96,35,18.99,18,19.00,109,19.01,1,S
2017-8-31,11:03:32,18.94,18,4403,34092,18.91,8,18.90,71,18.87,51,18.86,5,18.85,11,18.94,2,18.95,55,18.96,35,18.99,18,19.00,109,S
2017-8-31,11:04:10,18.91,1,4404,1891,18.91,7,18.90,71,18.87,51,18.86,5,18.85,11,18.94,2,18.95,55,18.96,35,18.99,1,19.00,109,S
2017-8-31,11:04:39,18.91,7,4411,13237,18.90,71,18.87,51,18.86,5,18.85,11,18.83,26,18.91,3,18.94,7,18.95,55,18.96,35,18.99,1,S
2017-8-31,11:04:52,18.91,18,4429,34021,18.90,54,18.87,51,18.86,5,18.85,61,18.83,26,18.91,2,18.94,7,18.95,55,18.96,35,18.99,1,B
2017-8-31,11:05:04,18.91,2,4431,3782,18.90,54,18.87,51,18.86,5,18.85,61,18.83,26,18.91,28,18.94,7,18.95,55,18.96,35,18.99,1,B
2017-8-31,11:05:23,18.90,31,4462,58590,18.90,23,18.87,51,18.86,11,18.85,61,18.83,26,18.91,28,18.94,7,18.95,55,18.96,35,18.99,1,S
